"﻿SITEID","TITLE","lng","lat"
"50023410000028","开县****众网吧","108.410152","31.178762"
"50023410000029","开县****都网吧","108.434558","31.088633"
"50023410000030","开县****络驿站","108.399416","31.169925"
"50023410000031","开县****络会所","108.425992","31.192891"
"50023410000032","开县****络会所","108.398039","31.171898"
"50023410000033","开县****游网吧","108.317346","31.00449"
"50023410000035","开县****缘网吧","108.227808","31.106165"
"50023410000036","开县****园网吧","108.232497","31.106867"
"50023410000037","开县****怡网吧","108.387183","31.166627"
"50023410000038","开县****智网吧","108.178635","30.91644"
"50023410000039","开县****友网吧","108.306312","31.34941"
"50023410000040","开县****络驿站","108.410844","31.177003"
"50023410000041","开县****圣网吧","108.466574","31.273981"
"50023410000044","开县****亮网吧","108.142642","31.045469"
"50023410000045","开县****鹰网吧","108.144109","31.180584"
"50023410000046","开县****章网城","108.420039","31.177898"
"50023410000049","开县****都网络","108.406019","31.172868"
"50023410000050","开县****络会所","108.416661","31.172267"
"50023410000051","开县****络会所","108.399416","31.169925"
"50023410000052","开县****新网吧","108.131499","31.042715"
"50023410000053","开县****点网吧","108.178635","30.91644"
"50023410000054","开县****觉网吧","108.232497","31.106867"
"50023410000055"," 开****代网吧","108.398039","31.171898"
"50023410000056","开县****代网吧","108.141305","31.182465"
"50023410000058","开县****络会所","108.423273","31.174454"
"50023410000059","开县****洋网吧","108.490966","31.299921"
"50023410000060","开县****络会所","108.38926","31.277101"
"50023410000061"," 开****弟网吧","108.474019","31.269654"
"50023410000063","开县****风网吧","108.531477","31.373445"
"50023410000065","开县****络会所","108.38926","31.277101"
"50023410000066","开县****络驿站","108.385527","31.164544"
"50023410000067","开县****知网吧","108.451767","31.513256"
"50023410000070","开县****鸟网吧","108.232497","31.106867"
"50023410000071","开县****星网吧","108.493151","31.298713"
"50023410000072","开县****橙网吧","108.317346","31.00449"
"50023510000001","云阳****汇网吧","108.704301","30.935014"
"50023510000002","云阳****通网吧","108.692919","30.943214"
"50023510000003","云阳****缘网吧","108.877858","30.809711"
"50023510000004","云阳****卓网吧","108.716771","30.92739"
"50023510000005","云阳****心网吧","108.710927","30.934629"
"50023510000006","云阳****春雅园","108.943631","31.162626"
"50023510000007","云阳****闲网吧","108.70671","30.935851"
"50023510000008","云阳****络会所","108.691031","30.947"
"50023510000009","云阳****动网吧","108.715983","30.927924"
"50023510000010","云阳****青网吧","108.701053","30.938195"
"50023510000012","云阳****闲会所","108.722512","30.927094"
"50023510000013","云阳****网吧 ","108.709259","30.935958"
"50023510000014","云阳****藤网吧","108.693378","30.942614"
"50023510000015","云阳****群网吧","108.696568","30.941762"
"50023510000016","云阳****谷网吧","108.705143","30.935029"
"50023510000018","云阳****人网吧","108.706097","30.934393"
"50023510000019","云阳****风网吧","108.701703","30.940342"
"50023510000020","云阳****星网吧","108.864066","31.13357"
"50023510000022","云阳****园网吧","108.718553","30.928587"
"50023510000023","云阳****络会所","108.725915","30.933241"
"50023510000024","云阳****深网吧","109.088539","30.945539"
"50023510000025","云阳****闲会所","108.712898","30.932253"
"50023510000026","云阳****络会所","108.712472","30.937597"
"50023510000027","云阳****亮网吧","108.705868","30.937878"
"50023510000028","云阳****道网吧","108.72301","30.932646"
"50023510000029","云阳****闲会所","108.709773","30.932367"
"50023510000030","云阳****闲会所","108.692661","30.94398"
"50023510000031","云阳****缘网吧","108.717899","30.928199"
"50023510000032","云阳****游网吧","108.714396","30.934698"
"50023510000033","云阳****雨网吧","108.697024","30.947329"
"50023510000034","云阳****力网吧","108.721198","30.910404"
"50023510000035","云阳****约网吧","108.719618","30.911364"
"50023510000038","云阳****缘网吧","108.826731","31.121082"
"50023510000039","云阳****荣网吧","108.803318","31.227846"
"50023510000040","云阳****发网吧","108.803318","31.227846"
"50023510000041","云阳****宁网吧","109.032497","30.989363"
"50023510000042","云阳****君网吧","108.894217","31.339293"
"50023510000044","云阳****众网吧","108.687885","31.101481"
"50023510000045","云阳****幻网吧","108.803318","31.227846"
"50023510000046","云阳****头网吧","108.515747","31.039454"
"50023510000047","云阳****闲会所","108.708215","30.946022"
"50023610000001","奉节****家网吧","109.469671","31.022305"
"50023610000002","奉节****线网吧","109.387707","31.03213"
"50023610000003","奉节****哥网城","109.472129","31.025764"
"50023610000005","奉节****光网吧","109.456334","30.662406"
"50023610000006","奉节****来网吧","109.4728","31.027992"
"50023610000007","奉节****丫网吧","109.466574","31.025882"
"50023610000009","奉节****心网吧","109.466574","31.025882"
"50023610000010","奉节****洲网吧","109.359889","31.166767"
"50023610000011","奉节****俱乐部","109.473815","31.028225"
"50023610000012","奉节****乐网吧","106.524153","29.514934"
"50023610000013","奉节****）网吧","109.476341","31.026758"
"50023610000014","奉节****乐网吧","109.473815","31.028225"
"50023610000015","奉节****浪网吧","109.469671","31.022305"
"50023610000017","奉节****乐网吧","109.445196","31.112613"
"50023610000018","奉节****儿网吧","109.479885","31.026976"
"50023610000019","奉节****林网吧","109.473523","31.02883"
"50023610000020","奉节****王网吧","109.635202","31.094116"
"50023610000021","奉节****洋网吧","109.472569","31.0277"
"50023610000024","奉节****腾网吧","109.556092","31.049987"
"50023610000027","奉节****斯网吧","109.560897","31.049221"
"50023610000028","奉节****空网吧","109.473523","31.02883"
"50023610000029","奉节****潮网吧","109.480859","30.908215"
"50023610000030","奉节****蓉网吧","109.477471","31.029902"
"50023610000033","奉节****辉网吧","109.466091","31.025431"
"50023610000034","奉节****梦网吧","109.387707","31.03213"
"50023610000035","奉节****骋网吧","109.469671","31.022305"
"50023610000036","奉节****鹄网吧","109.466322","31.027116"
"50023610000038","奉节****）网吧","109.209372","31.130958"
"50023610000039","奉节****宏网吧","109.555663","31.05022"
"50023610000041","奉节****点网吧","109.471779","31.022907"
"50023610000042","奉节****浪网吧","109.209532","31.130987"
"50023610000044","奉节****鹏网吧","109.470416","31.022757"
"50023610000045","奉节****)网吧","109.264507","31.306139"
"50023610000046","奉节****进网吧","109.464686","31.030481"
"50023610000047","奉节****球网城","109.471118","31.02599"
"50023610000048","奉节****帝网吧","109.599788","31.064019"
"50023610000049","奉节****）网吧","109.473523","31.02883"
"50023610000054","奉节****)网城","109.466322","31.027116"
"50023610000056","奉节****坛网吧","109.188426","30.895645"
"50023610000057","奉节****风网吧","109.527789","31.137917"
"50023610000058","奉节****越网吧","109.229957","31.121135"
"50023610000059","奉节****龙网吧","109.209532","31.130987"
"50023610000061","奉节****和网吧","109.47869","31.025104"
"50023610000062","奉节****民网吧","109.355667","30.958553"
"50023610000063","奉节****会所）","109.355667","30.958553"
"50023610000064","奉节****玉网吧","109.168938","30.718041"
"50023610000066","奉节****正网吧","109.168938","30.718041"
"50023610000068","奉节****空网吧","109.475404","31.026418"
"50023610000088","奉节****人网吧","109.469671","31.022305"
"50023710000001","巫山****越网吧","109.733112","31.227247"
"50023710000003","巫山****月网吧","109.661195","30.869045"
"50023710000006","巫山****新网吧","109.885693","31.078771"
"50023710000008","巫山****晶网吧","109.904229","31.098991"
"50023710000010","巫山****典网吧","109.872797","31.081013"
"50023710000014","巫山****空网吧","109.733112","31.227247"
"50023710000018","巫山****兴网吧","109.893152","31.082029"
"50023710000019","巫山****源网吧","109.719068","31.224691"
"50023710000023","巫山****亿网吧","109.883028","31.083597"
"50023710000024","巫山****戏网吧","109.886689","31.088358"
"50023710000025","巫山****奇网吧","109.887876","31.080794"
"50023710000029","巫山****龙网吧","109.661195","30.869045"
"50023710000033","巫山****网吧）","109.887178","31.080313"
"50023710000036","巫山****缘网吧","109.741965","30.937179"
"50023710000037","巫山****龙网吧","110.115554","30.93085"
"50023710000039","巫山****代网吧","109.886831","31.081118"
"50023710000040","巫山****浪网吧","109.826893","31.25797"
"50023710000041","巫山****话网吧","109.653351","31.310392"
"50023710000043","巫山****新网吧","109.826893","31.25797"
"50023710000044","巫山****奇网吧","109.858989","30.959264"
"50023710000047","巫山****阳网吧","109.857731","30.963915"
"50023710000051","巫山****浪网吧","109.88495","31.077945"
"50023710000053","巫山****蚁网吧","109.879409","31.075026"
"50023810000002","巫溪****天网吧","109.68274","31.646868"
"50023810000003","巫溪****博网吧","109.636102","31.403282"
"50023810000004","巫溪****风网吧","109.625602","31.398388"
"50023810000006","巫溪****会所）","109.620707","31.399723"
"50023810000007","巫溪****风网城","109.614473","31.400211"
"50023810000008","巫溪****代网吧","109.624016","31.397786"
"50023810000010","巫溪****娱乐）","109.637643","31.402767"
"50023810000011","巫溪****往网吧","109.635304","31.402017"
"50023810000012","巫溪****百度）","109.620707","31.399723"
"50023810000013","巫溪****络会所","109.624818","31.397353"
"50023810000014","巫溪****谐网吧","109.454833","31.334239"
"50023810000017","巫溪****网城）","109.624016","31.397786"
"50023810000018","巫溪****空网吧","109.527686","31.404599"
"50023810000020","巫溪****越网吧","109.494373","31.322965"
"50023810000030","凤凰****络会所","109.527686","31.404599"
"50023810000031","同乐****乐网吧","109.498603","31.323029"
"50023810000036","巫溪****远网吧","109.627286","31.396864"
"50024010000001","石柱****山网吧","108.121469","30.002333"
"50024010000003","石柱****云网吧","108.134232","29.99976"
"50024010000005","石柱****远网吧","108.117375","30.006673"
"50024010000006","石柱****情深）","108.118201","29.999393"
"50024010000008","石柱****越网吧","106.508537","29.788827"
"50024010000009","石柱****常网吧","108.206335","30.429489"
"50024010000010","石柱****桐网吧","108.12285","29.995137"
"50024010000011","石柱****恒网吧","108.400029","30.248301"
"50024010000012","石柱****天网吧","108.229161","30.417776"
"50024110000002","秀山****网吧）","108.999317","28.450123"
"50024110000003","秀山****网吧）","109.011264","28.450394"
"50024110000005","秀山****网吧）","108.998241","28.449041"
"50024110000007","秀山****网吧）","109.067782","28.386323"
"50024110000015","秀山****网吧）","109.201846","28.7531"
"50024110000016","秀山****网吧）","109.197904","28.745629"
"50024110000021","秀山****网吧）","108.994137","28.454612"
"50024110000024","秀山****网吧）","109.057567","28.613301"
"50024110000035","秀山****网吧）","108.930597","28.422531"
"50024110000037","秀山****网吧）","109.19195","28.529323"
"50024110000038","秀山****网吧）","108.892324","28.529855"
"50024110000039","秀山****网吧）","108.993706","28.45504"
"50024110000040","秀山****网吧）","108.892324","28.529855"
"50024110000042","秀山****网吧）","109.00008","28.449731"
"50024110000044","秀山****网吧）","108.918353","28.404439"
"50024110000045","秀山****网吧）","109.020051","28.450794"
"50024110000049","秀山****网吧）","108.892324","28.529855"
"50024110000050","秀山****网吧）","109.042236","28.267867"
"50024110000052","秀山****网吧）","108.918353","28.404439"
"50024110000054","秀山****网吧）","108.993706","28.45504"
"50024110000056","秀山****网吧）","109.026618","28.510128"
"50024110000058","秀山****网吧）","109.000558","28.450435"
"50024110000059","秀山****网吧）","109.00458","28.189072"
"50024110000061","秀山****网吧）","108.931609","28.422823"
"50024110000063","秀山****网吧）","106.587096","29.547936"
"50024110000064","念念****念网吧","108.89127","28.52745"
"50024210000003","酉阳****络会所","108.778086","28.832715"
"50024210000004","酉阳****荣网吧","109.137175","28.976764"
"50024210000008","酉阳****气网吧","108.779707","28.832109"
"50024210000010","酉阳****络会所","108.774202","28.863001"
"50024210000011","酉阳****络会所","108.59949","28.734957"
"50024210000012","酉阳****龙会所","108.773882","28.861544"
"50024210000014","酉阳****络会所","108.774202","28.863001"
"50024210000015","酉阳****丰网吧","108.694063","28.783317"
"50024210000017","酉阳****络会所","108.96349","28.909949"
"50024210000018","酉阳****络会所","108.775211","28.839705"
"50024210000020","酉阳****络会所","108.775807","28.850708"
"50024210000022","酉阳****居网吧","108.775807","28.850708"
"50024210000023","酉阳****热网吧","108.773882","28.861544"
"50024210000024","酉阳****络会所","108.774202","28.863001"
"50024210000025","酉阳****潮网吧","108.782492","28.856721"
"50024210000027","酉阳****光网吧","108.773882","28.861544"
"50024210000028","酉阳****络会所","108.908922","28.551102"
"50024210000029","酉阳****强网吧","108.806808","28.905278"
"50024210000030","酉阳****闲网吧","108.820463","28.752601"
"50024210000032","酉阳****亚网咖","108.77523","28.848774"
"50024210000034","酉阳****络会所","108.773953","28.845496"
"50024210000036","酉阳****络会所","108.979877","28.767145"
"50024210000041","酉阳****缘网吧","108.969308","28.786409"
"50024210000043","酉阳****骄网吧","108.979877","28.767145"
"50024210000045","酉阳****品网吧","108.96349","28.909949"
"50024210000046","酉阳****沿网吧","108.620558","28.531926"
"50024210000048","酉阳****浪网吧","108.958901","28.896927"
"50024210000049","酉阳****印网吧","109.167897","29.096669"
"50024210000053","酉阳****志网吧","108.556072","28.778578"
"50024210000055","酉阳****宇网吧","108.404163","28.887458"
"50024210000056","酉阳****蓝网吧","108.620558","28.531926"
"50024210000058","酉阳****凡网吧","109.137217","28.894786"
"50024210000060","酉阳****潮网吧","108.361052","28.932134"
"50024210000062","酉阳****学网吧","108.820463","28.752601"
"50024210000063","酉阳****百网吧","108.820463","28.752601"
"50024210000066","酉阳****闲会所","108.784402","28.825201"
"50024310000001","彭水****言网吧","108.065948","29.129212"
"50024310000002","重庆****越网吧","108.165592","29.300033"
"50024310000003","彭水****游网吧","108.167825","29.291531"
"50024310000005","彭水****朝网吧","108.167825","29.291531"
"50024310000008","彭水****达网吧","108.074406","29.400501"
"50024310000011","彭水****幻网吧","108.165592","29.300033"
"50024310000012","彭水****宇网城","108.173633","29.301411"
"50024310000013","彭水****络会所","108.272868","29.359628"
"50024310000017","彭水****深网吧","108.272868","29.359628"
"50024310000018","彭水****生网吧","108.171166","29.30267"
"50024310000019","彭水****静网吧","108.167825","29.291531"
"50024310000020","彭水****界网吧","108.320924","29.437168"
"50024310000021","彭水****恋网吧","108.174554","29.301899"
"50024310000033","彭水****落网吧","108.270658","29.182312"
"50024310000034","彭水****奇网吧","109.625602","31.398388"
"50024310000040","彭水****秀网吧","107.859305","29.77379"
"50024310000042","彭水****门网吧","108.295674","29.137521"
"50024310000049","彭水****代网吧","108.437634","29.53615"
"50024310000050","彭水****洒网吧","106.537525","29.57594"
"50024310000053","彭水****缘网吧","108.099962","29.289242"
"50099910000001","重庆****部专用","106.530635","29.544606"
